skipped,skip_reason,S_open,S_settle,iv_atm,long_K,short_K,debit,debit_usd,pop,breakeven,spread_width,armed,stopped,stop_time,stop_spot,pnl,winner,date
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-30
False,,4487.25,4483.5,0.1356999969482422,4480.0,4485.0,4.132540866045927,413.2540866045927,0.5777464661327797,4484.132540866046,5.0,True,True,12:01:00,4483.75,-198.9965247649102,False,2023-07-05
False,,4426.5,4446.25,0.1418000030517578,4420.0,4425.0,3.9881359150439053,398.8135915043905,0.561424416785614,4423.988135915044,5.0,True,True,10:38:00,4423.75,-186.76344827217903,False,2023-07-06
False,,4443.5,4434.75,0.154399995803833,4435.0,4440.0,4.402114603786313,440.2114603786313,0.5893934649245842,4439.402114603787,5.0,True,True,10:35:00,4438.0,-241.36047669368796,False,2023-07-07
False,,4441.0,4445.5,0.14829999923706055,4430.0,4440.0,7.602735066977887,760.2735066977888,0.577900875039235,4437.602735066978,10.0,True,True,10:34:00,4437.25,-265.01013913617754,False,2023-07-10
False,,4450.5,4473.0,0.15069999694824218,4440.0,4450.0,7.44301945374062,744.301945374062,0.5691884659625994,4447.443019453741,10.0,True,False,,,255.69805462593803,True,2023-07-11
False,,4520.5,4509.25,0.1484000015258789,4510.0,4520.0,7.4410501546607035,744.1050154660703,0.569283279246781,4517.441050154661,10.0,True,True,10:58:00,4517.25,-250.83476951220138,False,2023-07-12
False,,4525.75,4542.75,0.13539999961853028,4515.0,4525.0,7.562860594629827,756.2860594629827,0.5789259018787507,4522.5628605946295,10.0,True,False,,,243.71394053701732,True,2023-07-13
False,,4550.75,4539.0,0.13609999656677246,4540.0,4550.0,7.5559003647558995,755.59003647559,0.5782709778628813,4547.555900364756,10.0,True,True,10:38:00,4546.5,-271.71403793123216,False,2023-07-14
False,,4544.5,4554.5,0.13340000152587891,4535.0,4545.0,7.1781262932838565,717.8126293283857,0.5592200431634249,4542.178126293284,10.0,True,False,,,282.18737067161436,True,2023-07-17
False,,4561.75,4587.5,0.1347999954223633,4555.0,4560.0,4.031697880265086,403.1697880265086,0.5677099342441074,4559.031697880265,5.0,True,False,,,96.8302119734914,True,2023-07-18
False,,4603.0,4595.75,0.13300000190734862,4595.0,4600.0,4.284325274598348,428.43252745983483,0.5914347330445731,4599.284325274598,5.0,True,True,10:55:00,4597.5,-228.1075360080387,False,2023-07-19
False,,4577.75,4565.0,0.13760000228881836,4570.0,4575.0,4.236621842902794,423.6621842902794,0.5842514109281997,4574.236621842902,5.0,True,True,10:35:00,4573.25,-216.852363110596,False,2023-07-20
False,,4565.0,4564.0,0.13989999771118164,4555.0,4565.0,7.3071850377184555,730.7185037718456,0.5645899171539437,4562.307185037718,10.0,True,False,,,169.28149622815445,True,2023-07-21
False,,4582.75,4584.0,0.13600000381469726,4575.0,4580.0,4.235280195653367,423.52801956533665,0.5851872652190946,4579.235280195653,5.0,True,True,15:27:00,4579.0,-208.2394134272982,False,2023-07-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-07-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-07-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-07-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-07-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-07-31
False,,4595.75,4601.0,0.13630000114440918,4585.0,4595.0,7.548274680290589,754.827468029059,0.5776060206701642,4592.548274680291,10.0,True,True,12:31:00,4592.5,-247.19056231314198,False,2023-08-01
False,,4554.75,4536.5,0.13930000305175783,4545.0,4555.0,7.2364494863745605,723.6449486374561,0.5609236402892911,4552.236449486374,10.0,True,True,10:43:00,4550.75,-260.87148198893095,False,2023-08-02
False,,4506.5,4520.25,0.1609000015258789,4500.0,4505.0,4.035160215472816,403.5160215472816,0.5521372751741711,4504.035160215472,5.0,True,False,,,96.48397845271842,True,2023-08-03
False,,4535.75,4499.25,0.15920000076293944,4525.0,4535.0,7.488675570430864,748.8675570430864,0.5683551056786815,4532.488675570431,10.0,True,True,14:02:00,4531.75,-274.7315816989303,False,2023-08-04
False,,4527.0,4538.0,0.17100000381469727,4520.0,4525.0,4.155388271587979,415.5388271587979,0.5558803896357156,4524.155388271588,5.0,True,True,10:31:00,4523.75,-219.05756285304844,False,2023-08-07
False,,4491.25,4517.5,0.15770000457763672,4480.0,4490.0,7.641837186326869,764.1837186326869,0.576717101626263,4487.6418371863265,10.0,True,True,10:33:00,4487.25,-277.3892912549575,False,2023-08-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-08-31
False,,4537.75,4523.0,0.1356999969482422,4530.0,4535.0,4.234945165680725,423.49451656807247,0.5861854527385822,4534.234945165681,5.0,True,True,10:31:00,4533.0,-218.00717828579675,False,2023-09-01
False,,4509.0,4502.25,0.1309000015258789,4500.0,4510.0,7.034059617348268,703.4059617348267,0.5520714574258841,4507.034059617348,10.0,True,True,10:33:00,4505.75,-235.43096730239438,False,2023-09-05
False,,4469.75,4471.0,0.14010000228881836,4460.0,4470.0,7.242868207761834,724.2868207761834,0.5615056821570807,4467.242868207762,10.0,True,True,10:53:00,4465.5,-267.1307354415637,False,2023-09-06
False,,4438.5,4455.5,0.14449999809265138,4430.0,4435.0,4.393650444644022,439.3650444644022,0.5958017493004871,4434.393650444644,5.0,True,False,,,60.63495553559779,True,2023-09-07
False,,4475.0,4461.5,0.14399999618530274,4465.0,4475.0,7.30576336566477,730.576336566477,0.5639462069291039,4472.3057633656645,10.0,True,True,10:34:00,4471.75,-244.64761345497007,False,2023-09-08
False,,4483.75,4490.5,0.13840000152587892,4475.0,4480.0,4.442193617291112,444.2193617291112,0.6036453850572636,4479.442193617291,5.0,True,True,10:32:00,4477.5,-244.66096876232285,False,2023-09-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-09-29
False,,4319.0,4324.75,0.1752000045776367,4310.0,4315.0,4.5258159078112605,452.58159078112607,0.5880176299865848,4314.525815907811,5.0,True,True,10:43:00,4312.75,-262.2519043447449,False,2023-10-02
False,,4275.25,4266.75,0.17610000610351562,4265.0,4275.0,7.345548662143585,734.5548662143585,0.5584169638147386,4272.345548662143,10.0,True,True,10:40:00,4271.5,-270.5230034060297,False,2023-10-03
False,,4255.25,4296.0,0.19780000686645507,4245.0,4255.0,7.3432847663522445,734.3284766352244,0.5520993607053828,4252.343284766353,10.0,True,False,,,265.67152336477557,True,2023-10-04
False,,4280.75,4291.5,0.18579999923706056,4270.0,4280.0,7.477683543942327,747.7683543942327,0.5619179409519962,4277.4776835439425,10.0,True,True,10:35:00,4277.0,-280.0058854200598,False,2023-10-05
False,,4275.75,4342.0,0.18489999771118165,4265.0,4275.0,7.478540956968809,747.8540956968809,0.5622808155390204,4272.478540956969,10.0,True,False,,,252.14590430311912,True,2023-10-06
False,,4329.5,4369.75,0.17450000762939452,4320.0,4325.0,4.621346606558099,462.13466065580985,0.5957977463550722,4324.621346606558,5.0,True,True,10:39:00,4323.75,-263.9077869910941,False,2023-10-09
False,,4396.75,4391.25,0.17700000762939452,4390.0,4395.0,4.115313843166453,411.53138431664524,0.5515452008728564,4394.115313843166,5.0,True,True,14:26:00,4392.25,-226.8300672268113,False,2023-10-10
False,,4395.75,4408.75,0.17030000686645508,4385.0,4395.0,7.4836599210185355,748.3659921018535,0.5658643173663294,4392.483659921018,10.0,True,True,10:48:00,4391.25,-288.54160308332507,False,2023-10-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-10-31
False,,4241.25,4256.5,0.18139999389648437,4230.0,4240.0,7.623767624835736,762.3767624835737,0.5706631333536079,4237.623767624836,10.0,True,True,11:13:00,4235.75,-315.4187345685765,False,2023-11-01
False,,4310.5,4336.0,0.16870000839233398,4300.0,4310.0,7.421888153061372,742.1888153061371,0.5640190921292981,4307.421888153061,10.0,True,False,,,257.81118469386286,True,2023-11-02
False,,4367.0,4374.75,0.1565999984741211,4360.0,4365.0,4.110642042630481,411.06420426304805,0.5642149202542714,4364.11064204263,5.0,True,True,10:35:00,4363.75,-205.27371385695955,False,2023-11-03
False,,4380.5,4384.25,0.1490999984741211,4370.0,4380.0,7.455892024177208,745.5892024177208,0.5707177388234743,4377.455892024177,10.0,True,True,12:27:00,4377.25,-249.50410718237723,False,2023-11-06
False,,4391.75,4396.25,0.14890000343322754,4385.0,4390.0,4.048645845212005,404.86458452120047,0.563073517099321,4389.048645845212,5.0,True,True,12:31:00,4386.5,-218.4343488151844,False,2023-11-07
False,,4396.25,4398.5,0.14810000419616698,4385.0,4395.0,7.686885228623381,768.6885228623381,0.5824161234699503,4392.686885228623,10.0,True,True,11:00:00,4392.5,-266.34589424936837,False,2023-11-08
False,,4389.5,4362.75,0.14449999809265138,4380.0,4390.0,7.166383523239658,716.6383523239658,0.556665034710382,4387.166383523239,10.0,True,True,10:32:00,4386.75,-229.27313911318174,False,2023-11-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-11-30
False,,4567.5,4601.25,0.12920000076293944,4560.0,4565.0,4.179520509768658,417.95205097686573,0.5852495797486934,4564.179520509769,5.0,True,False,,,82.04794902313424,True,2023-12-01
False,,4558.25,4576.75,0.12630000114440917,4550.0,4555.0,4.336990936724978,433.6990936724978,0.6020195228518485,4554.336990936725,5.0,True,True,10:54:00,4554.25,-209.750693081192,False,2023-12-04
False,,4573.5,4575.75,0.13079999923706054,4565.0,4570.0,4.388069844583256,438.80698445832564,0.6029402543203121,4569.388069844584,5.0,True,True,11:20:00,4567.25,-240.27558906343648,False,2023-12-05
False,,4580.25,4556.25,0.12850000381469726,4570.0,4580.0,7.425169428311321,742.5169428311322,0.573401545225031,4577.425169428311,10.0,True,True,11:23:00,4575.75,-274.18478235835516,False,2023-12-06
False,,4586.75,4588.5,0.12970000267028808,4580.0,4585.0,4.025605266326287,402.5605266326287,0.5701874154316959,4584.025605266326,5.0,True,True,10:55:00,4583.5,-189.38280932117007,False,2023-12-07
False,,4604.75,4607.5,0.130600004196167,4595.0,4605.0,7.256427786788657,725.6427786788657,0.5639002892861572,4602.256427786789,10.0,True,True,10:34:00,4600.5,-265.5720608287308,False,2023-12-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-12-29
False,,4778.25,4788.0,0.12449999809265137,4770.0,4775.0,4.33156513575402,433.156513575402,0.5991108681459707,4774.331565135754,5.0,True,True,10:38:00,4774.25,-211.51860327521473,False,2024-01-02
False,,4754.25,4747.0,0.13199999809265137,4745.0,4755.0,7.08859713982288,708.859713982288,0.5536762039896195,4752.088597139823,10.0,True,True,10:38:00,4749.75,-270.7968756887941,False,2024-01-03
False,,4754.25,4730.0,0.14039999961853028,4745.0,4755.0,7.075532886272573,707.5532886272573,0.5506790194806721,4752.075532886272,10.0,True,True,12:03:00,4751.5,-230.5266479111741,False,2024-01-04
False,,4750.25,4735.5,0.1413000011444092,4740.0,4750.0,7.360679777451958,736.0679777451958,0.5658185924949292,4747.360679777452,10.0,True,True,11:29:00,4746.75,-253.7836529242087,False,2024-01-05
False,,4754.25,4801.5,0.13350000381469726,4745.0,4755.0,7.0857413899923705,708.574138999237,0.5531259311480948,4752.085741389992,10.0,True,False,,,291.42586100076295,True,2024-01-08
False,,4779.0,4793.0,0.13079999923706054,4770.0,4775.0,4.485761979633038,448.5761979633038,0.6078581742859841,4774.485761979633,5.0,True,False,,,51.42380203669621,True,2024-01-09
False,,4800.75,4819.25,0.12760000228881835,4790.0,4800.0,7.556525340661029,755.6525340661029,0.5793821058096694,4797.556525340661,10.0,True,False,,,244.34746593389713,True,2024-01-10
False,,4800.5,4814.5,0.12689999580383302,4790.0,4800.0,7.480909760995978,748.0909760995978,0.5757131144030232,4797.480909760996,10.0,True,True,10:35:00,4794.5,-315.4404496740474,False,2024-01-11
False,,4815.5,4816.75,0.12439999580383301,4805.0,4815.0,7.49043240812939,749.043240812939,0.5767878864521424,4812.490432408129,10.0,True,True,10:40:00,4811.75,-254.83759556099503,False,2024-01-12
False,,4808.5,4798.5,0.12699999809265136,4800.0,4805.0,4.382560952988532,438.2560952988532,0.6012209631709344,4804.382560952989,5.0,True,True,11:01:00,4801.0,-254.96439766354518,False,2024-01-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-01-31
False,,4899.0,4929.5,0.14350000381469727,4890.0,4895.0,4.491169421057846,449.1169421057846,0.5959904066302509,4894.491169421058,5.0,True,True,10:42:00,4893.75,-244.8438713790935,False,2024-02-01
False,,4945.0,4979.5,0.13880000114440919,4935.0,4945.0,7.276223214370851,727.622321437085,0.5610385011816114,4942.2762232143705,10.0,True,True,10:33:00,4940.5,-275.89563262221617,False,2024-02-02
False,,4949.5,4961.0,0.13850000381469726,4940.0,4950.0,7.137851391852933,713.7851391852932,0.5534746509771253,4947.137851391853,10.0,True,True,10:41:00,4945.0,-273.6548390528349,False,2024-02-05
False,,4959.75,4975.0,0.13670000076293945,4950.0,4960.0,7.209542589096198,720.9542589096199,0.5579028595635713,4957.209542589097,10.0,True,True,12:13:00,4957.0,-233.619798443664,False,2024-02-06
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-07
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-02-29
False,,5120.0,5145.0,0.13399999618530273,5110.0,5120.0,7.273373430693141,727.3373430693141,0.5612869247900089,5117.273373430693,10.0,True,True,10:32:00,5117.0,-241.00207886455865,False,2024-03-01
False,,5140.25,5137.75,0.13109999656677246,5130.0,5140.0,7.3518949164907035,735.1894916490703,0.5661097237256741,5137.351894916491,10.0,True,True,11:36:00,5137.0,-246.81606666421825,False,2024-03-04
False,,5098.0,5085.75,0.13489999771118164,5090.0,5095.0,4.2904428606005105,429.04428606005104,0.5817112066309746,5094.290442860601,5.0,True,True,10:33:00,5093.0,-229.81555387087465,False,2024-03-05
False,,5107.25,5112.0,0.14460000038146972,5100.0,5105.0,4.170909185435715,417.0909185435715,0.5637589213063035,5104.170909185435,5.0,True,True,14:16:00,5098.75,-261.24441425027396,False,2024-03-06
False,,5153.5,5159.5,0.145,5145.0,5150.0,4.4038158477810345,440.38158477810344,0.5826389262374654,5149.403815847781,5.0,True,False,,,59.61841522189655,True,2024-03-07
False,,5190.25,5128.5,0.144399995803833,5180.0,5190.0,7.323883447118906,732.3883447118906,0.5599294376851979,5187.3238834471185,10.0,True,True,10:34:00,5187.0,-255.81382907742568,False,2024-03-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-03-28
False,,5303.0,5294.25,0.13010000228881835,5295.0,5300.0,4.2876274163662735,428.76274163662737,0.5816941285302407,5299.287627416366,5.0,True,True,10:39:00,5297.25,-236.6214026328123,False,2024-04-01
False,,5242.5,5261.0,0.13649999618530273,5235.0,5240.0,4.204190995864856,420.4190995864856,0.5703215366604827,5239.204190995865,5.0,True,False,,,79.5809004135144,True,2024-04-02
False,,5275.0,5265.25,0.14609999656677247,5265.0,5275.0,7.250889895486964,725.0889895486964,0.5549913544835099,5272.250889895487,10.0,True,True,11:56:00,5272.25,-246.66092332181623,False,2024-04-03
False,,5298.75,5197.5,0.14329999923706055,5290.0,5295.0,4.45131772765634,445.131772765634,0.5852642673592228,5294.451317727657,5.0,True,True,11:13:00,5293.25,-250.2778056055284,False,2024-04-04
False,,5221.5,5251.25,0.16350000381469726,5210.0,5220.0,7.639010422910786,763.9010422910786,0.5683312857333827,5217.63901042291,10.0,True,False,,,236.09895770892138,True,2024-04-05
False,,5262.0,5254.5,0.16030000686645507,5255.0,5260.0,4.1871556846134705,418.71556846134706,0.5512149887438508,5259.187155684614,5.0,True,True,11:36:00,5258.5,-230.1074948146832,False,2024-04-08
False,,5241.75,5260.0,0.151899995803833,5235.0,5240.0,4.113175663182032,411.3175663182032,0.551111180039164,5239.113175663182,5.0,True,True,10:31:00,5234.0,-254.07260338351293,False,2024-04-09
False,,5211.5,5205.5,0.14979999542236327,5200.0,5210.0,7.656549286274229,765.6549286274229,0.5744764862095721,5207.656549286275,10.0,True,True,10:56:00,5207.0,-293.63502659781943,False,2024-04-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-04-30
False,,5052.0,5046.25,0.15649999618530275,5045.0,5050.0,4.156158464003839,415.61584640038393,0.5551222547741861,5049.156158464004,5.0,True,True,11:17:00,5048.0,-225.7367855425768,False,2024-05-01
False,,5061.75,5091.5,0.15390000343322754,5055.0,5060.0,4.104675202733308,410.46752027333076,0.5522757628545578,5059.104675202733,5.0,True,True,10:41:00,5058.25,-217.6697567649418,False,2024-05-02
False,,5138.0,5154.25,0.1468000030517578,5130.0,5135.0,4.314957333081409,431.4957333081409,0.5740250936021141,5134.314957333081,5.0,True,True,10:34:00,5133.25,-236.29695437242245,False,2024-05-03
False,,5184.25,5207.25,0.13489999771118164,5175.0,5180.0,4.531475260369129,453.14752603691295,0.6010017502396618,5179.531475260369,5.0,True,True,12:21:00,5179.5,-241.8360189196864,False,2024-05-06
False,,5214.0,5212.5,0.13489999771118164,5205.0,5210.0,4.483502850474704,448.3502850474704,0.5963781785148842,5209.483502850475,5.0,True,True,14:20:00,5209.0,-241.709346700213,False,2024-05-07
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2024-05-31
False,,5303.5,5299.25,0.12920000076293944,5295.0,5300.0,4.381808591046335,438.1808591046335,0.5907262273363318,5299.381808591046,5.0,True,True,10:33:00,5299.25,-227.23284088728306,False,2024-06-03
False,,5290.25,5304.0,0.13109999656677246,5280.0,5290.0,7.340073050682623,734.0073050682623,0.5645941938288077,5287.340073050683,10.0,True,True,10:37:00,5286.0,-271.0138609145087,False,2024-06-04
False,,5322.0,5366.5,0.1315999984741211,5315.0,5320.0,4.103737649579433,410.37376495794325,0.5637030437243549,5319.10373764958,5.0,True,False,,,89.62623504205673,True,2024-06-05
False,,5369.5,5365.5,0.12630000114440917,5360.0,5370.0,7.133836599343566,713.3836599343566,0.5545427790736541,5367.133836599343,10.0,True,True,10:35:00,5366.25,-242.55564504532651,False,2024-06-06
False,,5362.5,5356.0,0.12579999923706053,5355.0,5360.0,4.186886120361937,418.68861203619366,0.5751120773609014,5359.186886120362,5.0,True,True,11:11:00,5359.0,-208.7169637438765,False,2024-06-07
False,,5351.0,5372.75,0.12220000267028809,5340.0,5350.0,7.584783016413326,758.4783016413326,0.5797347142616901,5347.584783016413,10.0,True,False,,,241.52169835866744,True,2024-06-10
