date,close,contribution,shares_bought,cum_contributed,cum_shares,market_value,pnl_dollars,mode
2023-12-04,442.6639404296875,0.0,0.0,33000.0,82.11307972798643,36348.499433207566,3348.4994332075657,monthly_dca
2023-12-05,442.5766906738281,0.0,0.0,33000.0,82.11307972798643,36341.335087048436,3341.3350870484355,monthly_dca
2023-12-06,440.793212890625,0.0,0.0,33000.0,82.11307972798643,36194.888233643185,3194.8882336431852,monthly_dca
2023-12-07,444.1566162109375,0.0,0.0,33000.0,82.11307972798643,36471.06763864138,3471.0676386413834,monthly_dca
2023-12-08,446.066162109375,0.0,0.0,33000.0,82.11307972798643,36627.86633324403,3627.8663332440265,monthly_dca
2023-12-11,447.8011169433594,0.0,0.0,33000.0,82.11307972798643,36770.32881785144,3770.3288178514413,monthly_dca
2023-12-12,449.8463134765625,0.0,0.0,33000.0,82.11307972798643,36938.266203841755,3938.2662038417548,monthly_dca
2023-12-13,456.0498046875,0.0,0.0,33000.0,82.11307972798643,37447.65397223733,4447.653972237327,monthly_dca
2023-12-14,457.5133972167969,0.0,0.0,33000.0,82.11307972798643,37567.83406228477,4567.834062284768,monthly_dca
2023-12-15,456.7601013183594,0.0,0.0,33000.0,82.11307972798643,37505.9786161176,4505.978616117602,monthly_dca
2023-12-18,459.3294372558594,0.0,0.0,33000.0,82.11307972798643,37716.95470280152,4716.954702801522,monthly_dca
2023-12-19,462.1225891113281,0.0,0.0,33000.0,82.11307972798643,37946.309003802,4946.309003802002,monthly_dca
2023-12-20,455.71881103515625,0.0,0.0,33000.0,82.11307972798643,37420.47506407297,4420.475064072969,monthly_dca
2023-12-21,460.0398864746094,0.0,0.0,33000.0,82.11307972798643,37775.29187614343,4775.291876143427,monthly_dca
2023-12-22,460.9644470214844,0.0,0.0,33000.0,82.11307972798643,37851.210390042324,4851.210390042324,monthly_dca
2023-12-26,462.9108581542969,0.0,0.0,33000.0,82.11307972798643,38011.036202574396,5011.036202574396,monthly_dca
2023-12-27,463.74786376953125,0.0,0.0,33000.0,82.11307972798643,38079.76531139091,5079.765311390911,monthly_dca
2023-12-28,463.9229736328125,0.0,0.0,33000.0,82.11307972798643,38094.14412155568,5094.144121555677,monthly_dca
2023-12-29,462.5799865722656,0.0,0.0,33000.0,82.11307972798643,37983.86731797934,4983.86731797934,monthly_dca
